,val_loss,val_acc,loss,acc,lr
0,3.538832943367946,0.4658140540122986,3.739265295848981,0.37875062227249146,0.0010000000474974513
1,3.2596468866838944,0.5351697206497192,2.797118046534298,0.583538293838501,0.0010000000474974513
2,3.123527820744775,0.6045253276824951,2.5359573079672266,0.6589604616165161,0.0010000000474974513
3,3.3262862031001266,0.6094441413879395,2.5321240110033005,0.6856861710548401,0.0010000000474974513
4,4.11957640443831,0.6158386468887329,2.8075919816642143,0.6745368242263794,0.0010000000474974513
5,6.26333600549468,0.5971470475196838,3.8143627387536396,0.6384653449058533,0.0010000000474974513
6,11.749340067693183,0.6094441413879395,6.177376513364647,0.5750123262405396,0.0010000000474974513
7,26.81927660282058,0.5750123262405396,13.428695544236447,0.5168060064315796,0.0010000000474974513
8,60.801161406254806,0.5159862041473389,28.90930410454871,0.48844072222709656,0.0010000000474974513
9,121.98044123464304,0.5302508473396301,58.772476011152094,0.4472864270210266,0.0010000000474974513
10,122.36532919640267,0.5902606844902039,75.54695458513027,0.48893260955810547,0.00010000000474974513
11,128.3739117924005,0.591736376285553,77.68240214089992,0.4933595657348633,0.00010000000474974513
12,134.74707986706886,0.5818986892700195,81.19148419891972,0.49139204621315,0.00010000000474974513
