,val_loss,val_acc,loss,acc,lr
0,7.59211472308997,0.03333333507180214,2.1912087090200663,0.7073662877082825,0.0010000000474974513
1,7.196261955030037,0.03333333507180214,1.5349880438880652,0.8365287780761719,0.0010000000474974513
2,5.983145135821718,0.04545454680919647,1.3652388390330326,0.8446013927459717,0.0010000000474974513
3,6.555220459446763,0.05454545468091965,1.2167394181673992,0.8789101839065552,0.0010000000474974513
4,6.299628662340568,0.05454545468091965,1.1235090560316439,0.8728557229042053,0.0010000000474974513
5,6.554095340497566,0.06060606241226196,1.083200636954168,0.8849647045135498,0.0010000000474974513
6,6.419288664153128,0.09696969389915466,1.0405479418160817,0.8910191655158997,0.0010000000474974513
7,6.559261914455529,0.10000000149011612,1.0303248040731452,0.9051463007926941,0.0010000000474974513
8,6.663033890001701,0.145454540848732,1.0242880918423896,0.9172552824020386,0.0010000000474974513
9,7.318563490202933,0.11515151709318161,1.0385810888619524,0.9081735610961914,0.0010000000474974513
10,7.298281582919034,0.11818181723356247,1.0714041815035038,0.916246235370636,0.00010000000474974513
11,7.2681842861753525,0.11818181723356247,1.0456682692623043,0.9233098030090332,0.00010000000474974513
12,7.216179717670787,0.12727272510528564,1.0474074345183542,0.9172552824020386,0.00010000000474974513
