,val_loss,val_acc,loss,acc,lr
0,7.5028872061998415,0.11217948794364929,6.165917023634299,0.11816239356994629,0.0010000000474974513
1,8.144927703417265,0.13076923787593842,5.570504504391271,0.1596153825521469,0.0010000000474974513
2,10.752170489384579,0.15448717772960663,6.107016239410791,0.16089743375778198,0.0010000000474974513
3,18.35249543801332,0.14102564752101898,8.221892022678995,0.15619657933712006,0.0010000000474974513
4,45.918528483464165,0.1288461536169052,14.981932367015089,0.1269230842590332,0.0010000000474974513
5,106.88549819359413,0.09358974546194077,31.811831009693634,0.09636752307415009,0.0010000000474974513
6,226.87400035369092,0.10833333432674408,67.21301709688626,0.08290598541498184,0.0010000000474974513
7,427.94253696539465,0.1230769231915474,132.46458164443317,0.07200855016708374,0.0010000000474974513
8,446.3257293701172,0.08846154063940048,172.93680174737915,0.07500000298023224,0.00010000000474974513
9,463.5937758225661,0.08910256624221802,177.7241945185213,0.07500000298023224,0.00010000000474974513
10,483.39403631748297,0.08205128461122513,185.67561927208533,0.07371795177459717,0.00010000000474974513
