,val_loss,val_acc,loss,acc,lr
0,6.737952583714535,0.12280701845884323,5.212243187093289,0.26985982060432434,0.0010000000474974513
1,6.725014017339339,0.13333334028720856,4.4581371490086354,0.3492990732192993,0.0010000000474974513
2,6.470120296143649,0.13684210181236267,4.105608141310861,0.39485982060432434,0.0010000000474974513
3,6.535704194453725,0.13684210181236267,3.841318796728259,0.447429895401001,0.0010000000474974513
4,6.3779123791477135,0.1473684161901474,3.642805991885818,0.461448609828949,0.0010000000474974513
5,6.313457137659976,0.15789473056793213,3.4279158594452332,0.5128504633903503,0.0010000000474974513
6,6.375911269271583,0.15438596904277802,3.295244717152319,0.5327102541923523,0.0010000000474974513
7,6.3378729485628895,0.1859649121761322,3.200082570592934,0.5654205679893494,0.0010000000474974513
8,6.343703136109469,0.19649122655391693,3.1367983327847777,0.5841121673583984,0.0010000000474974513
9,6.332460227765535,0.20350876450538635,3.0323718763957515,0.6285046935081482,0.0010000000474974513
10,6.388189391085976,0.2175438553094864,2.9519413932461607,0.6436915993690491,0.0010000000474974513
11,6.524521409419545,0.224561408162117,2.908687383215004,0.6623831987380981,0.0010000000474974513
12,6.614578230339184,0.224561408162117,2.886877567968636,0.6600467562675476,0.0010000000474974513
13,6.642707925093801,0.224561408162117,2.823540501505415,0.6950934529304504,0.00010000000474974513
14,6.672393280163146,0.224561408162117,2.8677031592787983,0.6810747385025024,0.00010000000474974513
15,6.703703712998775,0.224561408162117,2.8102382677737796,0.6810747385025024,0.00010000000474974513
