,val_loss,val_acc,loss,acc,lr
0,5.039713511159843,0.2741270959377289,4.91622356733169,0.15224462747573853,0.0010000000474974513
1,6.243539505319259,0.3463456928730011,3.9238466748548055,0.33123689889907837,0.0010000000474974513
2,20.336827283307855,0.3259596526622772,5.718029949899989,0.3109954595565796,0.0010000000474974513
3,134.19562495605362,0.22012577950954437,20.913222036263107,0.24260824918746948,0.0010000000474974513
4,499.3562129791531,0.17761874198913574,89.05672838206509,0.19561916589736938,0.0010000000474974513
5,1210.976155996064,0.18542616069316864,240.67838721687949,0.18260681629180908,0.0010000000474974513
6,2390.029070259976,0.14422033727169037,501.4568484578036,0.18766717612743378,0.0010000000474974513
7,3939.3979341816785,0.2049447000026703,875.031684539603,0.1856430321931839,0.0010000000474974513
8,3986.375319643668,0.32422468066215515,1043.8841263641377,0.24231909215450287,0.00010000000474974513
9,4114.483009909219,0.32314032316207886,1050.4365580827719,0.27094629406929016,0.00010000000474974513
10,4252.386740670238,0.32726091146469116,1072.952388448225,0.28670570254325867,0.00010000000474974513
