,val_loss,val_acc,loss,acc,lr
0,5.359810457071603,0.20897915959358215,4.700112905967775,0.3192020058631897,0.0010000000474974513
1,5.227858979965773,0.3709246516227722,4.007100040903285,0.39615246653556824,0.0010000000474974513
2,6.248528974187495,0.41475147008895874,3.968987034613185,0.4289276897907257,0.0010000000474974513
3,9.62614743229159,0.41688936948776245,4.558372705144987,0.41948699951171875,0.0010000000474974513
4,21.34379668365756,0.3629075288772583,6.811472256412105,0.37958675622940063,0.0010000000474974513
5,59.38349980609676,0.39390701055526733,13.46694838996455,0.3138582110404968,0.0010000000474974513
6,176.67697921581666,0.2549438774585724,32.404834048791336,0.26861417293548584,0.0010000000474974513
7,417.16827412151133,0.24853019416332245,74.97865689246731,0.21214820444583893,0.0010000000474974513
8,923.4235850282687,0.29609835147857666,160.1966909606303,0.21250444650650024,0.0010000000474974513
9,966.3614912333812,0.2891501784324646,219.3208062389715,0.23352333903312683,0.00010000000474974513
10,1027.9625650280493,0.25654730200767517,225.42226098158795,0.23031707108020782,0.00010000000474974513
11,1077.9800479303765,0.2912880778312683,234.9651839443488,0.23227645456790924,0.00010000000474974513
