0.1184
0.1584
0.2672
0.3316
0.3419
0.3419
0.3432
0.3501
0.3682
0.3700
0.3716
0.3899
0.3931
0.3987
0.4009
0.4646
0.4660
0.4882
0.4971
0.4994
0.5093
0.5902
0.6001
0.6006
0.6104
0.6104
0.6153
0.6153
0.6175
0.6187
