0.1133
0.2173
0.2543
0.2803
0.3331
0.3850
0.4439
0.4767
0.4995
0.5216
0.5373
0.5487
0.5638
0.5792
0.5954
0.6177
0.6353
0.6485
0.6612
0.6759
0.6863
0.6922
0.6967
0.7016
0.7108
0.7180
0.7296
0.7356
0.7394
0.7434
