0.1431
0.2113
0.2587
0.2833
0.2968
0.3017
0.3068
0.3155
0.3314
0.3441
0.3552
0.3642
0.3713
0.3771
0.3979
0.4026
0.4103
0.4164
0.4228
0.4315
0.4381
0.4489
0.4591
0.4677
0.4734
0.5075
0.5310
0.5379
0.5475
0.5597
