0.0572
0.2018
0.2973
0.3605
0.4961
0.5111
0.5172
0.5262
0.5292
0.5322
0.5690
0.5690
0.5795
0.5855
0.6247
0.6926
0.7394
0.7740
0.8101
0.8734
0.9487
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
1.0000
