0.2080
0.2635
0.2927
0.3144
0.3327
0.3501
0.3660
0.3801
0.3927
0.4057
0.4153
0.4253
0.4355
0.4441
0.4522
0.4622
0.4729
0.4828
0.4962
0.5084
0.5196
0.5292
0.5392
0.5482
0.5584
0.5667
0.5759
0.5848
0.5972
0.6078
