0.4893
0.6000
0.6486
0.6750
0.6937
0.7075
0.7256
0.7391
0.7447
0.7540
0.7624
0.7710
0.7759
0.7813
0.7870
0.7921
0.7958
0.8007
0.8034
0.8088
0.8120
0.8163
0.8206
0.8289
0.8327
0.8406
0.8449
0.8512
0.8613
0.8714
