0.2740
0.3366
0.3928
0.4289
0.4506
0.4683
0.4810
0.4945
0.5089
0.5207
0.5266
0.5323
0.5425
0.5528
0.5596
0.5656
0.5706
0.5734
0.5766
0.5800
0.5829
0.5858
0.5882
0.5899
0.5935
0.5956
0.5995
0.6048
0.6099
0.6142
