0.0779
0.1312
0.1735
0.2067
0.2571
0.2904
0.3239
0.3438
0.3604
0.3717
0.3838
0.3970
0.4149
0.4356
0.4512
0.4647
0.4694
0.4748
0.4834
0.4903
0.4967
0.5040
0.5116
0.5189
0.5272
0.5292
0.5342
0.5416
0.5515
0.5560
