0.4656
0.5624
0.5979
0.6147
0.6233
0.6331
0.6412
0.6478
0.6505
0.6555
0.6612
0.6683
0.6710
0.6737
0.6764
0.6796
0.6823
0.6846
0.6901
0.6928
0.6937
0.6983
0.7028
0.7080
0.7110
0.7183
0.7233
0.7278
0.7333
0.7378
