3.072043709996926048e-16,0.000000000000000000e+00,4.593948003080643282e-32,1.933444684592056421e-17,2.979708648416734768e-16,6.246828054834452360e-11,1.879687516748163034e-08,3.223051207936131070e-38,0.000000000000000000e+00,0.000000000000000000e+00,9.188474202445097277e-33,0.000000000000000000e+00,1.974496087464583383e-12,1.222985873915161375e-17,9.389943683713042333e-12,2.299635115039071906e-31,0.000000000000000000e+00,0.000000000000000000e+00,3.271150101550983347e-14,0.000000000000000000e+00,1.219905079730132513e-11,0.000000000000000000e+00,0.000000000000000000e+00,4.078913937475414687e-19,1.456495397178514395e-06,2.090808770560670382e-08,6.386291990507842146e-25,2.520558105383876702e-20,1.140474825689352656e-09,5.694907903671264648e-01,2.579071763316626833e-20,2.352321032324808728e-15,0.000000000000000000e+00,1.383531596156388949e-33,2.920730594269116409e-06,1.925304969335074506e-24,0.000000000000000000e+00,3.952134030194703884e-13,0.000000000000000000e+00,2.649667848124134436e-19,0.000000000000000000e+00,4.205487493891268969e-04,7.729401018100668616e-22,1.846033370611621649e-08,0.000000000000000000e+00,2.238093209192818058e-23,2.942796609198439453e-21,4.300841391086578369e-01,1.441946548141304394e-34,0.000000000000000000e+00,5.188644652820428860e-13
1.291371608307329347e-15,0.000000000000000000e+00,1.954734331428182113e-33,1.868160660889461866e-11,1.164664902639624220e-15,1.322139446535697260e-11,1.029739182811795217e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.260008653133295493e-34,0.000000000000000000e+00,2.986932701176669980e-09,5.740773079205411015e-17,3.296873885005879856e-10,2.780952025409727857e-33,0.000000000000000000e+00,0.000000000000000000e+00,1.101815329268596052e-17,0.000000000000000000e+00,3.584649070631495960e-12,0.000000000000000000e+00,0.000000000000000000e+00,6.518129589425012843e-20,4.906884782940323930e-07,2.754380057368166490e-09,5.874198003502964701e-25,3.967949855499928118e-20,8.339873930340857555e-11,2.543588876724243164e-01,1.575026506231711359e-21,3.245583923144890193e-12,0.000000000000000000e+00,2.960147035999028927e-35,1.245696580554067623e-06,6.643350205083161053e-25,0.000000000000000000e+00,6.378463837837522465e-13,0.000000000000000000e+00,5.341561198567569553e-19,0.000000000000000000e+00,4.178904782747849822e-05,5.546136686823805032e-24,2.455318508509662934e-07,0.000000000000000000e+00,6.121054964674804941e-24,1.570419053674241309e-21,7.455973029136657715e-01,2.509893425161773487e-38,0.000000000000000000e+00,1.384707127606576993e-12
6.210648848904064993e-19,0.000000000000000000e+00,8.342843491807535786e-20,2.556323359430880914e-19,3.237508261477728411e-09,1.663905965050213598e-13,2.295517686010400163e-17,3.631985658485921978e-23,0.000000000000000000e+00,0.000000000000000000e+00,7.497468136952609287e-21,0.000000000000000000e+00,1.760989861792044541e-15,2.297980028487245363e-09,3.306559466878002118e-14,1.526283170942766754e-32,0.000000000000000000e+00,1.033645801816470923e-31,1.947361264275467470e-19,0.000000000000000000e+00,7.668191236047135783e-19,0.000000000000000000e+00,0.000000000000000000e+00,3.298586447389451060e-13,7.077220476325862819e-10,1.611247777486403496e-15,1.796599444531970548e-15,1.981546654192256618e-12,9.179742435758055791e-15,1.149494128355188494e-12,4.501053623902932894e-21,9.982910906681704106e-19,0.000000000000000000e+00,1.017304118159863049e-20,3.487687628628903848e-19,8.447719113862175999e-14,0.000000000000000000e+00,1.123475687481167995e-10,0.000000000000000000e+00,1.000000000000000000e+00,1.936297687012053347e-31,2.826179469216007906e-14,6.130465974114621283e-30,5.074215891909261700e-08,0.000000000000000000e+00,1.304084770480422218e-18,3.306962993374074067e-14,1.322790177903359482e-15,7.782924370661527576e-25,0.000000000000000000e+00,9.841620851602783659e-09
3.229844031658359038e-14,0.000000000000000000e+00,8.440751980449632940e-34,1.124836282703829658e-18,4.195233088508871816e-17,1.153387389936366692e-12,4.309076012676271716e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000164041938366163e-33,0.000000000000000000e+00,1.630578657529522732e-15,8.525213733366509330e-18,6.949025990049539914e-12,8.218314470140477687e-33,0.000000000000000000e+00,0.000000000000000000e+00,7.294575913360107355e-14,0.000000000000000000e+00,1.072191922919796259e-12,0.000000000000000000e+00,0.000000000000000000e+00,1.172726266159105187e-20,5.896204129385296255e-07,4.813973575323871046e-08,8.615411872391106591e-26,1.262579123704782944e-21,3.227348596701595795e-11,7.634089142084121704e-02,1.573608424624937101e-21,1.547783914563484767e-19,0.000000000000000000e+00,5.036238879021860349e-36,7.788036018610000610e-04,2.349930108472852739e-25,0.000000000000000000e+00,5.471394076196102463e-14,0.000000000000000000e+00,2.900833227813677182e-19,0.000000000000000000e+00,8.839257061481475830e-03,5.074435809711181103e-23,6.578939615309309374e-09,0.000000000000000000e+00,3.557067252355004344e-25,6.799472597928924925e-22,9.140403270721435547e-01,5.961405608488793973e-38,0.000000000000000000e+00,1.591187251404058145e-12
3.110796600240377241e-14,0.000000000000000000e+00,3.761252041486488231e-21,1.447204689419834267e-09,4.162539202212656164e-10,2.749070127094910276e-08,3.954078783863224089e-05,8.968596609312615451e-27,0.000000000000000000e+00,0.000000000000000000e+00,1.261434682168811751e-20,0.000000000000000000e+00,6.376109085977077484e-04,2.987527980129753638e-15,2.032791570627523470e-07,4.007472157426799647e-19,0.000000000000000000e+00,0.000000000000000000e+00,5.723338469820760110e-12,0.000000000000000000e+00,1.259981837831505858e-13,0.000000000000000000e+00,0.000000000000000000e+00,6.020256602940312132e-15,3.726069349795579910e-03,1.229043533612639294e-07,5.168499504784990794e-18,1.290929118295683700e-14,2.814605970513639477e-08,9.141908288002014160e-01,5.024792589785540743e-18,2.188749181897264862e-09,0.000000000000000000e+00,1.048521224823856533e-22,2.367726483498699963e-05,2.419833005909769586e-17,0.000000000000000000e+00,2.666154177859425545e-03,0.000000000000000000e+00,6.186138840763577562e-12,1.837615862617010225e-38,3.757024824153631926e-04,2.035632269302076192e-14,3.928952537535224110e-06,0.000000000000000000e+00,7.089074963037783964e-16,8.845024539183565793e-12,7.833606749773025513e-02,1.823960304664170578e-25,0.000000000000000000e+00,1.683758199533258448e-08
0.000000000000000000e+00,0.000000000000000000e+00,2.532679904334383465e-33,5.232864172076592737e-34,3.932924520973201125e-18,2.041202870089888129e-30,7.964029475055486514e-32,1.734343837198247738e-37,0.000000000000000000e+00,0.000000000000000000e+00,2.672577389857224294e-31,0.000000000000000000e+00,1.156028254650636570e-28,2.786665652353117869e-29,1.402098594581188126e-24,1.338344514243700361e-34,0.000000000000000000e+00,0.000000000000000000e+00,2.793627542280734711e-36,0.000000000000000000e+00,3.339501868058964539e-31,0.000000000000000000e+00,0.000000000000000000e+00,4.360617585795943187e-24,1.671460206420384006e-17,8.889816830563244637e-37,9.311530715068359466e-25,3.774263192967862099e-15,5.733251026707186782e-11,1.000000000000000000e+00,9.105827345422928427e-25,4.989310262069684426e-27,0.000000000000000000e+00,3.017028507389661215e-35,1.388829374277623411e-37,2.008794543951254410e-26,0.000000000000000000e+00,1.666073068604040530e-19,0.000000000000000000e+00,3.660867582860776962e-28,0.000000000000000000e+00,4.811992027851966417e-20,7.869856618583480573e-34,5.046278192606299361e-18,0.000000000000000000e+00,3.395912525401253196e-30,4.051880126719430833e-31,4.452719068632759368e-23,0.000000000000000000e+00,0.000000000000000000e+00,4.941561220218876116e-26
1.831006700425685807e-12,0.000000000000000000e+00,4.067885897795172294e-24,5.765735636210868836e-22,1.305104765239400132e-15,2.114462631652713753e-07,5.931927807978354394e-05,2.196632879580472563e-28,0.000000000000000000e+00,0.000000000000000000e+00,8.105552703678816984e-25,0.000000000000000000e+00,5.147737271171681783e-12,1.236436270073614993e-14,2.121989389758383027e-11,2.069938072468532948e-22,0.000000000000000000e+00,0.000000000000000000e+00,8.043798804283142090e-01,0.000000000000000000e+00,3.492546334518627010e-16,0.000000000000000000e+00,0.000000000000000000e+00,8.511390241694102854e-15,4.070375325682107359e-06,1.120548404287546873e-06,7.678975474036325170e-20,1.609993809676382496e-20,7.290652393220954392e-16,9.806259138045447799e-10,4.504146335244760171e-17,3.216348994009812005e-20,0.000000000000000000e+00,1.078379513451010940e-25,1.560291707392025273e-06,5.974150673944794541e-18,0.000000000000000000e+00,2.930231625214219093e-03,0.000000000000000000e+00,8.479934636429486972e-12,0.000000000000000000e+00,1.926024705171585083e-01,5.394853955620717342e-16,4.410267592902528122e-06,0.000000000000000000e+00,7.046815744836715622e-19,3.907490379439354511e-13,1.672156213317066431e-05,6.033181384555822696e-29,0.000000000000000000e+00,5.466971231271600118e-08
2.176802358158647088e-12,0.000000000000000000e+00,1.993214632127409412e-20,6.447636224038433284e-06,2.030903001326578305e-09,3.404215647151431767e-07,2.688577224034816027e-04,2.813513710408746266e-26,0.000000000000000000e+00,0.000000000000000000e+00,4.959821804894836825e-20,0.000000000000000000e+00,3.225059434771537781e-02,1.722576210361551063e-13,1.483786718381452374e-06,1.542348433210216396e-19,0.000000000000000000e+00,0.000000000000000000e+00,8.490210487779870085e-13,0.000000000000000000e+00,3.324002585767399376e-13,0.000000000000000000e+00,0.000000000000000000e+00,5.062795546835995031e-14,1.385858282446861267e-03,2.452995977364480495e-05,4.441978418255479802e-17,4.925634146434390570e-14,4.241674389504623832e-08,8.401212096214294434e-01,1.758290678809055406e-17,1.404611253974508145e-07,0.000000000000000000e+00,1.021492123907696225e-21,5.652099207509309053e-05,1.204804841097939852e-16,0.000000000000000000e+00,1.292112469673156738e-02,0.000000000000000000e+00,1.925586773365850490e-10,4.729223129590710315e-38,9.811357449507340789e-05,4.050616585855523755e-15,6.486494385171681643e-05,0.000000000000000000e+00,1.071633897614145126e-14,1.000323643363110193e-10,1.127994656562805176e-01,1.035595790167769094e-24,0.000000000000000000e+00,3.508420149955782108e-07
8.098131284118643058e-17,0.000000000000000000e+00,6.113029465445053560e-38,1.956203467701223707e-25,1.504131047353831625e-24,9.999327659606933594e-01,5.402064743975643069e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.369857851211264333e-20,9.444588091963879726e-17,2.225316719089986961e-12,7.218067762623737871e-37,0.000000000000000000e+00,0.000000000000000000e+00,4.230415541186581534e-23,0.000000000000000000e+00,5.431301635110304116e-14,0.000000000000000000e+00,0.000000000000000000e+00,1.542664674041820802e-23,1.471263195095776771e-15,8.502328086024135700e-08,9.765022735874050452e-29,1.066169055973837645e-25,7.920521260189759050e-20,7.409627598986556762e-12,3.960762916134806744e-21,4.954447728970059298e-31,0.000000000000000000e+00,0.000000000000000000e+00,2.937686814507856894e-16,7.710427430433379582e-30,0.000000000000000000e+00,1.431422608338060405e-19,0.000000000000000000e+00,1.340090084518677341e-24,0.000000000000000000e+00,1.771051363831828429e-14,4.251062795787169179e-28,5.298584326851596416e-08,0.000000000000000000e+00,2.777309544868595439e-29,4.070116254093264976e-25,6.164249498397111893e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.074940570583438060e-11
8.993632786469227855e-24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.358331229694217371e-24,6.946541594981398005e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.864284230870678443e-36,0.000000000000000000e+00,1.665979713053174207e-31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.945593833923339844e-01,0.000000000000000000e+00,9.514633798604209097e-36,0.000000000000000000e+00,0.000000000000000000e+00,3.076447418650407281e-37,1.985309082445031854e-24,2.581475571445332709e-28,0.000000000000000000e+00,0.000000000000000000e+00,1.811815295421708126e-38,2.092500389714981311e-25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.033758049169121222e-19,0.000000000000000000e+00,0.000000000000000000e+00,2.054090048958989376e-15,0.000000000000000000e+00,5.601946410708076716e-29,0.000000000000000000e+00,1.054405942559242249e-01,3.863184048698677551e-26,4.930111842511496090e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.153193800132755248e-16,0.000000000000000000e+00,0.000000000000000000e+00,2.887548057194200680e-33
