3.763628812498514377e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.887595274003729173e-09,3.858738827736382838e-18,2.149285099087611325e-18,0.000000000000000000e+00,2.280003265112367887e-15,0.000000000000000000e+00,2.232447472826297601e-27,0.000000000000000000e+00,1.952013881913338216e-30,2.582497415914986050e-08,0.000000000000000000e+00,4.600794669927007696e-32,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.219888066296309310e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.604277547244185789e-35,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.636621284696116504e-15,6.522047065107275697e-20,0.000000000000000000e+00,0.000000000000000000e+00,3.906866641646605578e-38,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.863645255424824441e-19,6.463578006155046296e-10,2.763971343466842256e-11,1.339471781652052353e-21,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.638643110091209110e-10,0.000000000000000000e+00,0.000000000000000000e+00,9.313421052864409453e-31,0.000000000000000000e+00,1.691022527017830300e-38,0.000000000000000000e+00,0.000000000000000000e+00,3.290898775963124336e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.058976863189517951e-25,0.000000000000000000e+00,3.968396403783736042e-20,1.711096619099519570e-26,0.000000000000000000e+00,2.730173733556554608e-28,1.917976903445682335e-17,4.775647460189406165e-16,3.250045725098726739e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.806271860575468230e-27,0.000000000000000000e+00,5.299650641077733313e-30,0.000000000000000000e+00,1.538527660306654443e-12,2.168788156775233473e-18,0.000000000000000000e+00,4.508874923556177211e-20,0.000000000000000000e+00,3.129015394183434055e-19,5.360012087913361645e-31,1.000000000000000000e+00,3.957698398199580281e-25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.084118062113842082e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.794152367791981356e-37,2.658261917531490326e-03,2.723476893768013440e-14,9.700335860252380371e-01,0.000000000000000000e+00,2.149661895600729622e-06,0.000000000000000000e+00,3.237499883365579868e-17,0.000000000000000000e+00,6.743040402716827038e-28,7.699451409280300140e-03,0.000000000000000000e+00,2.383299467105573877e-23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.849531905698528001e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.861872323415008550e-29,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.873252071822207654e-07,1.758624784997664392e-05,0.000000000000000000e+00,4.874846072718815962e-31,4.687714224195630711e-25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.007675777471358558e-14,1.740684092510491610e-05,7.083356613293290138e-04,1.399077209640608999e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.754475987110761950e-29,0.000000000000000000e+00,0.000000000000000000e+00,2.826481493301002956e-09,0.000000000000000000e+00,0.000000000000000000e+00,9.609565161511136976e-28,0.000000000000000000e+00,4.110602151807914638e-35,0.000000000000000000e+00,0.000000000000000000e+00,1.813465075883868849e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.905294905136731276e-13,0.000000000000000000e+00,1.322464832548319105e-14,4.326912959873308040e-12,0.000000000000000000e+00,1.300497011885455145e-15,8.996071249045556328e-12,1.859544407345481432e-09,2.474480709224735620e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.623682582274191245e-23,0.000000000000000000e+00,5.337660581537048868e-22,0.000000000000000000e+00,5.262831450636440422e-07,9.656345558465509370e-20,0.000000000000000000e+00,1.714043921888890189e-20,0.000000000000000000e+00,2.940909234888655632e-13,2.428526440523704926e-23,1.886192150413990021e-02,3.006038646385631497e-20,0.000000000000000000e+00,0.000000000000000000e+00,2.188015027776516573e-38,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.538933167751493984e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.867542078405676875e-08,8.846993112786169988e-17,3.025058023134760334e-18,0.000000000000000000e+00,3.434728130236844486e-16,0.000000000000000000e+00,3.943009145624464172e-27,0.000000000000000000e+00,5.145861467476037965e-31,6.722413559145934414e-07,0.000000000000000000e+00,2.172432847605517799e-28,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.840231749514123687e-20,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.011042088471805949e-36,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.726125090812274721e-07,1.566317258079253344e-18,0.000000000000000000e+00,0.000000000000000000e+00,1.809972018453425090e-34,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.193056009744769208e-20,3.850944381156296004e-07,2.891116901437840170e-09,3.129943904421024828e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.160593703948165967e-09,0.000000000000000000e+00,0.000000000000000000e+00,6.675517219873390174e-31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.599232778478012929e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.666996429157642021e-21,0.000000000000000000e+00,1.955695367440880647e-19,7.665261230697608645e-24,0.000000000000000000e+00,2.842817813033366917e-27,1.134590574330886659e-16,1.175251861568237313e-14,1.229366784865064833e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026546865331592020e-24,0.000000000000000000e+00,1.129415393567229172e-27,0.000000000000000000e+00,6.656992231762748347e-12,1.588718607191451417e-21,0.000000000000000000e+00,1.432622900721250266e-22,0.000000000000000000e+00,6.531950821033190671e-18,3.837381409490986850e-29,9.999980926513671875e-01,3.300188616048302211e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.488337897004765771e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.279654708795069715e-36,8.120655365928541869e-07,4.105421735125245122e-15,4.413922767983396252e-17,0.000000000000000000e+00,3.120530917000152726e-11,0.000000000000000000e+00,2.693130109657462811e-23,0.000000000000000000e+00,8.733828445393733542e-28,3.987758248058526078e-07,0.000000000000000000e+00,4.761528370505468328e-26,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.347942506943443160e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.095425155306675906e-31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.288870925073240414e-10,1.065125381150737807e-14,0.000000000000000000e+00,7.591681206920163398e-33,2.523278224831127537e-26,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.359305024753254898e-17,1.742808080962277018e-06,1.167893657338936464e-07,2.247543129385576322e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.059090151861604888e-33,0.000000000000000000e+00,0.000000000000000000e+00,7.443546934382538893e-08,0.000000000000000000e+00,0.000000000000000000e+00,6.456013612723054663e-26,0.000000000000000000e+00,7.142856984460570795e-34,0.000000000000000000e+00,0.000000000000000000e+00,5.702366530357938501e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.572355319277494189e-19,0.000000000000000000e+00,3.967254501627621901e-17,1.242389194300424942e-18,0.000000000000000000e+00,5.296403534847224457e-21,1.841820316053621731e-12,6.637509118723183832e-12,4.799074332373365337e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.557227279855028625e-21,0.000000000000000000e+00,3.349200480980811257e-23,0.000000000000000000e+00,2.087678918627489111e-10,4.763275882250267066e-17,0.000000000000000000e+00,5.731285276220397160e-19,0.000000000000000000e+00,2.094484706106412137e-16,7.579236294109903341e-26,9.999967813491821289e-01,3.887829658355924704e-20,0.000000000000000000e+00,0.000000000000000000e+00,1.117315241180449753e-37,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.985013206464320390e-14,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.168407090294592106e-37,9.138510358752682805e-05,2.407021827135428366e-14,4.447234823601320386e-05,0.000000000000000000e+00,6.118765494278477490e-10,0.000000000000000000e+00,3.943930572613525435e-18,0.000000000000000000e+00,9.334547180277500664e-28,5.302181001752614975e-03,0.000000000000000000e+00,3.295052033066502904e-25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.274602218142048210e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.950690998203338075e-32,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.637743320605295594e-08,6.621799109041148768e-09,0.000000000000000000e+00,8.977183776495095155e-36,4.463662850778583081e-31,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.109298093666704649e-15,3.696652129292488098e-02,2.504810399841517210e-04,1.724331969900772931e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.599119592718798891e-32,0.000000000000000000e+00,0.000000000000000000e+00,2.525174522816087119e-07,0.000000000000000000e+00,0.000000000000000000e+00,1.446684926662618205e-26,0.000000000000000000e+00,8.266916569772171376e-37,0.000000000000000000e+00,0.000000000000000000e+00,2.241645064016140054e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.320478307352947276e-16,0.000000000000000000e+00,7.544501285370371763e-15,5.166019865462740583e-17,0.000000000000000000e+00,1.520437937435592552e-20,2.346230197972087872e-12,8.219639968665148899e-10,6.170352423451319623e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.237289643020117465e-22,0.000000000000000000e+00,1.423503290003660864e-23,0.000000000000000000e+00,2.481780256857746281e-07,6.389746893206749471e-19,0.000000000000000000e+00,8.243525595868913001e-20,0.000000000000000000e+00,1.904291636962355920e-15,7.938478472055474757e-24,9.573442935943603516e-01,1.372000227878935417e-18,0.000000000000000000e+00,0.000000000000000000e+00,1.395646993987031940e-36,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.399958437868716598e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.632582069532872993e-07,8.658937240116934379e-17,3.652477619683528899e-18,0.000000000000000000e+00,9.462894356992990197e-11,0.000000000000000000e+00,2.798740787733126198e-27,0.000000000000000000e+00,2.249491441258983160e-30,2.979127657454228029e-06,0.000000000000000000e+00,8.712058455526109373e-30,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.441788249432653861e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.093952603593149373e-33,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.626842850166291488e-13,1.043037281147619246e-17,0.000000000000000000e+00,5.575324900272491943e-37,8.228630167752912524e-33,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.526818246456504013e-19,1.069729993474766161e-08,5.692940008295011012e-10,1.659707988236700112e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.307550251814961057e-37,0.000000000000000000e+00,0.000000000000000000e+00,4.884179519160092298e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.264506018027004581e-29,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.501945223859597540e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.274942953294086346e-23,0.000000000000000000e+00,1.939631995573953068e-17,7.260170900674851209e-23,0.000000000000000000e+00,5.932493838322665947e-25,5.935557119863144743e-15,2.944657972320241512e-12,1.027786623170046099e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.171693820137607807e-27,0.000000000000000000e+00,9.244176384311029519e-27,0.000000000000000000e+00,5.427453972361995227e-11,1.912618886910544701e-21,0.000000000000000000e+00,9.335024018345017985e-22,0.000000000000000000e+00,9.927521279862958894e-17,2.828545179549750599e-28,9.999969005584716797e-01,1.676290138321570080e-23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.588613702472191656e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.485741916220416050e-38,6.029122232575900853e-05,1.131486600919849594e-13,2.298754245223973147e-14,0.000000000000000000e+00,1.511635039364023214e-09,0.000000000000000000e+00,4.092082786113197434e-22,0.000000000000000000e+00,8.534761630039946702e-27,1.080654468387365341e-02,0.000000000000000000e+00,4.062384924184033298e-25,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.951337618992503125e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.593400535285381668e-29,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.839550647225740576e-12,1.483100649940245069e-14,0.000000000000000000e+00,1.493554997534100123e-34,4.544904027775635803e-32,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.649432022748627356e-15,3.763728454941883683e-05,3.728415777004556730e-06,1.297255624319385015e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.154916175834149292e-34,0.000000000000000000e+00,0.000000000000000000e+00,8.878252799604524625e-08,0.000000000000000000e+00,0.000000000000000000e+00,3.419201236696955571e-25,0.000000000000000000e+00,2.288205077710238830e-35,0.000000000000000000e+00,0.000000000000000000e+00,5.070008995966546195e-11,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.809738318834807561e-17,0.000000000000000000e+00,5.994952798071828681e-12,7.109049270483461247e-15,0.000000000000000000e+00,1.463794806286463311e-20,4.655027030509018005e-09,1.031908851700791274e-07,3.301267861388623714e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.108175548039582318e-24,0.000000000000000000e+00,1.402153306029269729e-22,0.000000000000000000e+00,8.028670350768152275e-08,4.809504955277936651e-16,0.000000000000000000e+00,7.296808999258513071e-17,0.000000000000000000e+00,2.003351098293221222e-13,3.149147031746186258e-25,9.890585541725158691e-01,1.560866712991548558e-20,0.000000000000000000e+00,0.000000000000000000e+00,2.589185618505900396e-38,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.427342233006975839e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.898289939272217453e-09,2.928137312120952709e-17,6.594720455695671108e-21,0.000000000000000000e+00,4.463362823800098682e-16,0.000000000000000000e+00,2.289731490497800875e-29,0.000000000000000000e+00,2.337395473050762215e-30,1.395743964849316399e-07,0.000000000000000000e+00,5.158938489480630667e-32,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.218478659815178839e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.780045736119809652e-35,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.509057108655683034e-17,1.085797035675437058e-21,0.000000000000000000e+00,0.000000000000000000e+00,3.362178565447234803e-38,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.822356278964359509e-21,3.294338760118087350e-11,2.120762766788519826e-11,1.342163487142023859e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.414901785485756847e-11,0.000000000000000000e+00,0.000000000000000000e+00,3.858210497004789114e-32,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.654049808149041386e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.145942446661205095e-26,0.000000000000000000e+00,4.913026840549519579e-19,1.293496767034848567e-26,0.000000000000000000e+00,4.148586636368359439e-30,3.503666090405952859e-17,1.008689778160846637e-14,3.305258297216077425e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.318221276226812539e-30,0.000000000000000000e+00,4.699817126790982865e-30,0.000000000000000000e+00,5.635108265428234731e-13,4.616926360423196786e-20,0.000000000000000000e+00,7.056796248421632598e-22,0.000000000000000000e+00,3.300866819332271165e-19,5.082678293471034764e-32,9.999998807907104492e-01,7.686199978030841605e-27,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.274063811614663669e-19,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.891302132348375036e-32,7.189905204540991690e-08,3.468942755591761067e-15,8.367170918083678254e-16,0.000000000000000000e+00,8.679737701147716145e-14,0.000000000000000000e+00,5.949084984965292403e-21,0.000000000000000000e+00,1.009888884026492524e-24,1.771715716358812642e-07,0.000000000000000000e+00,3.218836680442834036e-24,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001853778245951615e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.712590159614299221e-32,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.139430021689091799e-12,3.170096402789761465e-15,0.000000000000000000e+00,1.158596260796810258e-36,2.501668886409814429e-28,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.629572310552604544e-18,4.334598088462371379e-06,1.705090681980436784e-07,8.785863009680623149e-16,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.838798833154240022e-31,0.000000000000000000e+00,0.000000000000000000e+00,1.132235993850372324e-07,0.000000000000000000e+00,0.000000000000000000e+00,2.058933741900245055e-26,0.000000000000000000e+00,9.413961554887980033e-31,0.000000000000000000e+00,0.000000000000000000e+00,1.482975797283819785e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.008917298386270956e-19,0.000000000000000000e+00,2.065228121933799599e-17,3.311164410164989413e-21,0.000000000000000000e+00,2.765755484491367954e-23,7.867163240033846899e-15,1.305140658260540033e-15,1.626257730707341732e-15,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.787717466936070801e-22,4.105186153421997106e-35,8.606930646374991161e-23,0.000000000000000000e+00,5.251975503800521139e-12,9.972714987461508106e-16,0.000000000000000000e+00,5.178058321225592327e-17,0.000000000000000000e+00,3.355288841289724815e-19,1.893077585470273935e-26,9.999952316284179688e-01,6.143009058330414326e-22,0.000000000000000000e+00,0.000000000000000000e+00,2.024593868862054501e-34,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.133503857059686482e-13,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.282971243640528439e-37,1.251630164915695786e-04,1.419013019067494330e-12,6.044935331375039800e-15,0.000000000000000000e+00,3.237422419033464394e-08,0.000000000000000000e+00,1.358629641077691889e-22,0.000000000000000000e+00,3.635288103563154841e-28,3.096302098128944635e-04,0.000000000000000000e+00,1.788066585218285412e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.487213205237104773e-18,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.760917350087731203e-28,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.265056586736591271e-08,6.777358535492439273e-11,0.000000000000000000e+00,4.494891485092358686e-29,2.624587941977854043e-22,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.717423336248906363e-14,4.102712409803643823e-06,1.211460767081007361e-05,8.193597313947975636e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.100609620500893858e-28,0.000000000000000000e+00,0.000000000000000000e+00,7.085004938289785059e-08,0.000000000000000000e+00,0.000000000000000000e+00,1.692149412751275274e-25,0.000000000000000000e+00,5.147059512951296809e-34,0.000000000000000000e+00,0.000000000000000000e+00,6.123499360910500400e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.131231389285170863e-12,0.000000000000000000e+00,3.908096068983013538e-11,2.507189122979980311e-08,0.000000000000000000e+00,6.828103264955786775e-15,1.900680217659100890e-07,1.942247081387904473e-06,3.407779615372419357e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.707273117379781210e-21,0.000000000000000000e+00,7.525488880202843100e-21,0.000000000000000000e+00,2.641411640524893301e-07,2.540390775158555626e-18,0.000000000000000000e+00,7.271237082852711869e-19,0.000000000000000000e+00,5.205762904081367992e-12,4.959964077536815245e-22,9.953185915946960449e-01,5.158877988053957742e-17,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
