1.150099778897128999e-04,4.304414149373769760e-03,4.100457578897476196e-02,9.276924282312393188e-02,2.009869058383628726e-04,4.237643734086304903e-04,2.243715425720438361e-04,1.825873332563787699e-04,1.312464848160743713e-02,1.975350081920623779e-03,1.890994142740964890e-03,1.700770226307213306e-04,2.196531568188220263e-04,2.073760260827839375e-04,2.208412811160087585e-02,7.302954196929931641e-01,7.870685309171676636e-03,1.998347975313663483e-02,3.634278196841478348e-03,1.099262386560440063e-02,1.662972196936607361e-02,3.169663995504379272e-02
5.686095100827515125e-04,7.280557882040739059e-03,2.105298340320587158e-01,4.752940684556961060e-02,7.703442825004458427e-04,1.583638950251042843e-03,8.075503283180296421e-04,6.821810384280979633e-04,2.106028795242309570e-02,6.376805249601602554e-03,5.764714907854795456e-03,7.803065818734467030e-04,7.620014948770403862e-04,8.089392795227468014e-04,3.886619582772254944e-02,5.315505266189575195e-01,8.834046311676502228e-03,2.247358672320842743e-02,5.066962912678718567e-03,1.452065818011760712e-02,4.630180448293685913e-02,2.708109654486179352e-02
1.707733531475241762e-06,2.862817607820034027e-03,2.165747620165348053e-02,2.339829504489898682e-02,2.359046675337594934e-06,4.774628905579447746e-05,2.825637011483195238e-06,3.360984237588127144e-06,5.151634570211172104e-03,2.732750144787132740e-04,4.555897612590342760e-04,3.899226157955126837e-06,3.087011009483831003e-06,3.798286797973560169e-06,4.028326272964477539e-02,7.799353599548339844e-01,2.335589192807674408e-02,1.422529947012662888e-02,1.137018785811960697e-03,1.150282938033342361e-02,3.400314226746559143e-02,4.168926179409027100e-02
1.252347254194319248e-03,5.738860461860895157e-03,9.664264507591724396e-03,2.100754342973232269e-02,1.284099649637937546e-03,2.332810312509536743e-03,1.337929745204746723e-03,1.309624174609780312e-03,8.971733972430229187e-03,3.917231690138578415e-03,5.571888294070959091e-03,1.398227177560329437e-03,1.281348988413810730e-03,1.298118964768946171e-03,2.327915839850902557e-02,8.367873430252075195e-01,1.453007292002439499e-02,8.495077490806579590e-03,5.659384187310934067e-03,1.010057236999273300e-02,5.549469031393527985e-03,2.923292107880115509e-02
4.647754394682124257e-07,4.985585692338645458e-04,1.785699650645256042e-02,1.828349754214286804e-02,5.241482199380698148e-07,7.988438483153004199e-06,7.929942853479587939e-07,5.775591489509679377e-07,8.219762705266475677e-03,8.453561895294114947e-05,1.579738454893231392e-04,7.363412350969156250e-07,6.049478997738333419e-07,7.722340455984522123e-07,1.679813303053379059e-02,9.110751748085021973e-01,4.463123157620429993e-03,3.852815367281436920e-03,2.199846203438937664e-04,1.909519662149250507e-03,2.003927482292056084e-03,1.456353534013032913e-02
1.900457249348619371e-07,2.683697384782135487e-04,3.391474718227982521e-03,3.509195521473884583e-02,3.653360920452541905e-07,5.045040779805276543e-06,2.772124787497887155e-07,3.018436984802974621e-07,8.632447570562362671e-04,1.042120275087654591e-04,1.456206664443016052e-04,3.348990844642685261e-07,2.710823139295825968e-07,4.802664648195786867e-07,4.971661567687988281e-01,4.435343444347381592e-01,5.374478641897439957e-03,2.761636395007371902e-03,1.683415030129253864e-04,1.592034939676523209e-03,1.921519404277205467e-03,7.609372958540916443e-03
7.022956083346798550e-07,7.347112987190485001e-04,5.654096137732267380e-03,1.924157142639160156e-02,7.820057703611382749e-07,1.307236834691138938e-05,9.835132459556916729e-07,8.387537491216789931e-07,1.621312112547457218e-03,1.302167074754834175e-04,1.583595876581966877e-04,1.329288124907179736e-06,9.032837624545209110e-07,1.076145395018102136e-06,2.702551521360874176e-02,9.086154699325561523e-01,5.562638398259878159e-03,5.171664524823427200e-03,4.793969856109470129e-04,2.528738230466842651e-03,5.701130256056785583e-03,1.735548302531242371e-02
2.915659861173480749e-04,3.460573265329003334e-03,7.674403488636016846e-02,2.342176251113414764e-02,3.723608097061514854e-04,7.404021453112363815e-04,4.055780882481485605e-04,3.482761967461556196e-04,1.125649455934762955e-02,3.385270712897181511e-03,3.175727557390928268e-03,4.020403721369802952e-04,3.879668365698307753e-04,3.725239948835223913e-04,3.072734177112579346e-02,7.774410843849182129e-01,5.894228350371122360e-03,1.293756347149610519e-02,2.995759015902876854e-03,9.782833978533744812e-03,1.666546985507011414e-02,1.879120804369449615e-02
3.678628445413778536e-06,3.802374936640262604e-03,9.346596896648406982e-02,7.812509685754776001e-02,3.964302777603734285e-06,6.292010948527604342e-05,7.326390004891436547e-06,4.666218956117518246e-06,4.587244242429733276e-02,4.837467859033495188e-04,5.503228167071938515e-04,6.305637725745327771e-06,6.189133273437619209e-06,6.476284852396929637e-06,3.350627422332763672e-02,6.147254109382629395e-01,9.418033994734287262e-03,2.465157769620418549e-02,1.585345366038382053e-03,1.221296191215515137e-02,1.725323684513568878e-02,6.424575299024581909e-02
2.718183895922265947e-05,4.232668783515691757e-03,3.638085126876831055e-01,7.855720072984695435e-02,2.703595055209007114e-05,2.390674635535106063e-04,4.450279084267094731e-05,2.719814983720425516e-05,2.859680913388729095e-02,3.693385748192667961e-03,1.864889170974493027e-03,4.895718302577733994e-05,4.244085357640869915e-05,4.251855352777056396e-05,2.717684954404830933e-02,2.656902074813842773e-01,9.709862060844898224e-03,1.678548380732536316e-02,1.980314031243324280e-03,2.544554322957992554e-02,8.128646761178970337e-02,9.067295491695404053e-02
6.739732925780117512e-04,7.036985363811254501e-03,4.857273101806640625e-01,6.052080541849136353e-02,7.627288578078150749e-04,1.473763957619667053e-03,8.682578918524086475e-04,6.977790035307407379e-04,2.354564145207405090e-02,1.120567508041858673e-02,9.154728613793849945e-03,7.783744949847459793e-04,1.210672780871391296e-03,9.873872622847557068e-04,3.671688586473464966e-02,2.513200789690017700e-02,6.114293821156024933e-03,3.544421866536140442e-02,1.112029142677783966e-02,2.274860255420207977e-02,2.305137068033218384e-01,2.756590582430362701e-02
7.447421085089445114e-04,4.457939416170120239e-03,7.046341430395841599e-03,1.772463880479335785e-02,8.316216990351676941e-04,1.537587144412100315e-03,8.970223716460168362e-04,8.401268278248608112e-04,5.623168777674436569e-03,2.808793215081095695e-03,3.888287581503391266e-03,8.278089226223528385e-04,7.995263440534472466e-04,8.305900846607983112e-04,1.526652742177248001e-02,8.860329389572143555e-01,7.577759679406881332e-03,5.608293693512678146e-03,3.735473146662116051e-03,7.869596593081951141e-03,3.621052019298076630e-03,2.143023721873760223e-02
8.281974442070350051e-05,1.764457905665040016e-03,6.229085326194763184e-01,2.337227202951908112e-02,1.218787438119761646e-04,3.399730776436626911e-04,1.210349291795864701e-04,9.501862223260104656e-05,9.851907379925251007e-03,3.266037907451391220e-03,4.660637583583593369e-03,1.164191344287246466e-04,1.248780608875676990e-04,1.360116148134693503e-04,2.929801121354103088e-02,2.041198909282684326e-01,1.888623461127281189e-02,1.651440747082233429e-02,1.161655527539551258e-03,1.022273488342761993e-02,3.790448606014251709e-02,1.493073254823684692e-02
1.334657135885208845e-04,4.722675308585166931e-03,8.755718171596527100e-02,4.130029678344726562e-02,2.139606949640437961e-04,5.544829764403402805e-04,2.077378594549372792e-04,2.377326163696125150e-04,7.805139757692813873e-03,1.302887802012264729e-03,2.561158966273069382e-03,1.849573454819619656e-04,1.928236451931297779e-04,1.876660389825701714e-04,5.135879665613174438e-02,7.244271039962768555e-01,8.420174941420555115e-03,2.337073348462581635e-02,2.401401521638035774e-03,6.314285099506378174e-03,1.654442213475704193e-02,2.000089921057224274e-02
1.165892081189667806e-05,4.354598000645637512e-03,3.401556313037872314e-01,1.406362652778625488e-01,1.236467596754664555e-05,1.876052410807460546e-04,1.602314478077460080e-05,1.211162998515646905e-05,1.740842685103416443e-02,5.282061640173196793e-03,2.590027637779712677e-03,2.290134762006346136e-05,1.722590604913420975e-05,1.813483322621323168e-05,2.884657494723796844e-02,4.077715799212455750e-02,4.553209617733955383e-02,1.912249810993671417e-02,2.140969969332218170e-03,3.193096444010734558e-02,2.761661112308502197e-01,4.475864395499229431e-02
1.537165871923207305e-06,6.752061890438199043e-04,6.464246660470962524e-02,2.719254978001117706e-02,2.119820692314533517e-06,1.825289473345037550e-05,2.781067678370163776e-06,2.385099605817231350e-06,4.691680427640676498e-03,3.490746312309056520e-04,4.020390624646097422e-04,3.126247975160367787e-06,2.707681915126158856e-06,3.024586703759268858e-06,1.439100410789251328e-02,8.286862969398498535e-01,8.639037609100341797e-03,4.585850983858108521e-03,4.075063916388899088e-04,6.248386576771736145e-03,1.033526565879583359e-02,2.871762961149215698e-02
9.726763892103917897e-07,1.819959143176674843e-03,1.718226633965969086e-02,2.381636574864387512e-02,1.368949256175255869e-06,2.298409162904135883e-05,2.131890141754411161e-06,1.572829887663829140e-06,3.436038503423333168e-03,1.728373172227293253e-04,1.506871485617011786e-04,1.996529817915870808e-06,1.770320750438258983e-06,1.785412337085290346e-06,2.018073387444019318e-02,8.954574465751647949e-01,5.813802592456340790e-03,6.115589290857315063e-03,5.029932362958788872e-04,3.128857584670186043e-03,7.633587811142206192e-03,1.455430686473846436e-02
2.295653393957763910e-05,3.122530644759535789e-03,2.143424004316329956e-02,4.758755490183830261e-02,4.495078246691264212e-05,1.540453667985275388e-04,4.777211870532482862e-05,4.106648339075036347e-05,3.761139232665300369e-03,4.647474852390587330e-04,8.092168136499822140e-04,3.593374640331603587e-05,4.444773003342561424e-05,3.732565528480336070e-05,2.403853088617324829e-02,8.426593542098999023e-01,5.314877256751060486e-03,1.887094788253307343e-02,1.741479034535586834e-03,4.533555824309587479e-03,6.458807736635208130e-03,1.877461373805999756e-02
3.590467485992121510e-06,8.575239335186779499e-04,9.324962273240089417e-03,1.754533313214778900e-02,6.971031325520016253e-06,2.937868157459888607e-05,6.503065833385335281e-06,5.798046004201751202e-06,1.483356580138206482e-03,1.536877389298751950e-04,3.474787517916411161e-04,5.689025783794932067e-06,6.201843007147544995e-06,5.593982223217608407e-06,1.128829084336757660e-02,9.332512021064758301e-01,5.643445998430252075e-03,8.126663044095039368e-03,4.146900610066950321e-04,1.892882748506963253e-03,1.529010012745857239e-03,8.071606978774070740e-03
1.888340193545445800e-06,2.136097056791186333e-03,1.337248552590608597e-02,1.867093704640865326e-02,3.158673507641651668e-06,3.441449734964407980e-05,3.994975031673675403e-06,3.906739948433823884e-06,2.427548402920365334e-03,1.852244022302329540e-04,1.761451712809503078e-04,3.604103085308452137e-06,3.944894615415250883e-06,3.704634536916273646e-06,1.544329710304737091e-02,8.976398706436157227e-01,4.575581755489110947e-03,6.661239545792341232e-03,7.457463652826845646e-04,2.792469924315810204e-03,4.543203394860029221e-03,3.057150170207023621e-02
7.314938120543956757e-04,1.837915927171707153e-02,1.470601558685302734e-02,6.796900182962417603e-02,1.097617088817059994e-03,3.574714064598083496e-03,9.211034630425274372e-04,1.170411356724798679e-03,7.701250258833169937e-03,2.776961773633956909e-03,7.616034243255853653e-03,8.183303871192038059e-04,1.002503093332052231e-03,8.934101206250488758e-04,9.013868123292922974e-02,6.087800264358520508e-01,6.207541376352310181e-02,3.891804441809654236e-02,1.530993171036243439e-02,1.292526908218860626e-02,6.923171691596508026e-03,3.557151183485984802e-02
3.234096311643952504e-06,3.079023153986781836e-04,5.624604411423206329e-03,3.228772897273302078e-03,5.733411853725556284e-06,2.614961704239249229e-05,5.406488071457715705e-06,5.725538358092308044e-06,5.282511701807379723e-04,7.135465421015396714e-05,3.554077702574431896e-04,4.558098225970752537e-06,4.781262305186828598e-06,5.145120212546316907e-06,2.551614493131637573e-02,9.530987143516540527e-01,3.461216809228062630e-03,3.170757321640849113e-03,2.060555125353857875e-04,8.881802204996347427e-04,5.548670887947082520e-04,2.927103545516729355e-03
1.886024620034731925e-06,3.273619571700692177e-03,1.616987884044647217e-01,2.174207381904125214e-02,3.362224788361345418e-06,5.844877887284383178e-05,4.061880190420197323e-06,3.406786163395736367e-06,4.507752601057291031e-03,3.185756795573979616e-04,5.211942479945719242e-04,4.346559308032738045e-06,4.851568519370630383e-06,4.966625510860467330e-06,4.964717477560043335e-02,5.270868539810180664e-01,1.056374609470367432e-02,2.928930521011352539e-02,1.013994333334267139e-03,1.540025323629379272e-02,1.336321532726287842e-01,4.121933132410049438e-02
2.647649353093584068e-06,2.113048452883958817e-03,1.348882354795932770e-02,3.740526139736175537e-01,3.249129349569557235e-06,4.803117917617782950e-05,3.356368779350304976e-06,3.366578994246083312e-06,4.996856208890676498e-03,8.855191990733146667e-04,1.932155108079314232e-03,3.701863306559971534e-06,3.147329607600113377e-06,4.006858489447040483e-06,5.432702228426933289e-02,4.039874076843261719e-01,7.416253536939620972e-02,1.523015741258859634e-02,1.547049148939549923e-03,1.035790424793958664e-02,1.051228120923042297e-02,3.233516216278076172e-02
2.477358584940247965e-08,4.415285002323798835e-05,6.594198639504611492e-04,2.682747552171349525e-03,3.534089287882125063e-08,7.049652595014777035e-07,4.640549278178696113e-08,4.565598743511145585e-08,1.838634052546694875e-04,4.580143013299675658e-06,9.878448508970905095e-06,4.243965534556082275e-08,3.911425494607101427e-08,4.607651504784371355e-08,3.555717645213007927e-03,9.888596534729003906e-01,5.144645692780613899e-04,3.623187949415296316e-04,2.171055530197918415e-05,2.162642194889485836e-04,1.240787969436496496e-04,2.760336501523852348e-03
8.151309157256036997e-05,1.115246396511793137e-02,2.043361961841583252e-02,4.842469394207000732e-01,5.964381489320658147e-05,7.188286399468779564e-04,7.804902270436286926e-05,6.708115688525140285e-05,2.307421900331974030e-02,8.869355544447898865e-03,6.545621436089277267e-03,1.053283558576367795e-04,8.107961912173777819e-05,7.905531674623489380e-05,2.277210168540477753e-02,7.195958495140075684e-02,1.615467071533203125e-01,1.125143002718687057e-02,7.221160456538200378e-03,3.809549286961555481e-02,4.938470572233200073e-02,8.217583596706390381e-02
3.452822966210078448e-06,3.559201722964644432e-03,5.155880749225616455e-02,2.240727543830871582e-01,5.362284355214796960e-06,6.328841845970600843e-05,5.383045845519518480e-06,5.249559308140305802e-06,8.824576623737812042e-03,1.007516053505241871e-03,1.579522504471242428e-03,5.553964911086950451e-06,5.549771231017075479e-06,6.168268100736895576e-06,4.558292031288146973e-02,4.870429635047912598e-01,5.015073344111442566e-02,3.647565841674804688e-02,1.721835695207118988e-03,1.345913764089345932e-02,3.562099859118461609e-02,3.924332931637763977e-02
6.770184882043395191e-06,2.204511314630508423e-03,5.996750667691230774e-03,1.801690012216567993e-01,6.008906893839593977e-06,9.216899343300610781e-05,7.066171747283078730e-06,7.861495760153047740e-06,6.130298133939504623e-03,1.462442218326032162e-03,2.683092141523957253e-03,9.723105904413387179e-06,6.690123427688376978e-06,7.779329280310776085e-06,1.651982404291629791e-02,5.738884806632995605e-01,1.271920651197433472e-01,4.106587730348110199e-03,1.531244372017681599e-03,1.395023800432682037e-02,8.671255782246589661e-03,5.535028874874114990e-02
2.559774543442472350e-07,1.907699625007808208e-04,3.719002124853432178e-04,1.518779434263706207e-03,2.883122363073198358e-07,4.046399226353969425e-06,4.527641408458293881e-07,3.483289106043230277e-07,2.554152742959558964e-04,1.916250585054513067e-05,2.450348983984440565e-05,3.861518678149877815e-07,3.173794596023071790e-07,3.971634612298657885e-07,3.391616512089967728e-03,9.843719601631164551e-01,1.452108612284064293e-03,5.303612560965120792e-04,9.809045150177553296e-05,4.309740324970334768e-04,2.913706121034920216e-04,7.046605460345745087e-03
9.056284966391103808e-07,7.025913801044225693e-04,9.434238309040665627e-04,5.913828965276479721e-03,1.216132318404561374e-06,1.656384301895741373e-05,1.653452613936678972e-06,1.384530378345516510e-06,7.098605274222791195e-04,4.823339622817002237e-05,7.243840082082897425e-05,1.367507707072945777e-06,1.295674110224354081e-06,1.520775981589395087e-06,6.111407652497291565e-03,9.674978852272033691e-01,4.487810656428337097e-03,1.646238612011075020e-03,2.643248008098453283e-04,9.134115534834563732e-04,6.612082361243665218e-04,1.000142935663461685e-02
2.058608333754818887e-05,2.233814448118209839e-03,2.025183755904436111e-03,3.871073946356773376e-02,3.423798625590279698e-05,1.494555617682635784e-04,2.989324821101035923e-05,2.726664206420537084e-05,1.147768809460103512e-03,1.676383544690907001e-04,5.579920252785086632e-04,2.353653871978167444e-05,3.238892531953752041e-05,3.236055272282101214e-05,1.246045157313346863e-02,9.099922776222229004e-01,6.303797941654920578e-03,6.166568025946617126e-03,1.286611310206353664e-03,1.814720802940428257e-03,8.944921428337693214e-04,1.588836312294006348e-02
8.466265626339009032e-07,2.010515891015529633e-03,4.220681637525558472e-02,5.567645281553268433e-02,1.159089038083038758e-06,2.141832555935252458e-05,2.347145027670194395e-06,1.271787027690152172e-06,2.120598591864109039e-02,1.419624168192967772e-04,1.410866098012775183e-04,1.776633325789589435e-06,1.753245896907174028e-06,1.715970483928686008e-06,2.895008958876132965e-02,7.842923998832702637e-01,4.415615927428007126e-03,1.307003758847713470e-02,8.685506181791424751e-04,5.172034259885549545e-03,7.487371563911437988e-03,3.432882204651832581e-02
1.238324358610043419e-07,9.800190309761092067e-05,2.738815965130925179e-04,1.356603228487074375e-03,1.874944075552775757e-07,2.561343535489868373e-06,2.174506619212479563e-07,2.680863815385237103e-07,1.878827461041510105e-04,9.281681741413194686e-06,2.298730942129623145e-05,2.257078790535160806e-07,1.874593635875498876e-07,2.558730045620905003e-07,5.034699570387601852e-03,9.864403605461120605e-01,3.638399066403508186e-03,4.259355773683637381e-04,4.881538552581332624e-05,2.444361161906272173e-04,1.129689553636126220e-04,2.101831370964646339e-03
1.427673737453005742e-06,2.214406849816441536e-04,4.506707191467285156e-04,3.853100351989269257e-03,2.366657099628355354e-06,1.168958169728284702e-05,1.770383619259519037e-06,2.143603069271193817e-06,2.160745207220315933e-04,1.999194682866800576e-05,1.090470832423307002e-04,1.644480903451039921e-06,1.761751832418667618e-06,1.696499452918942552e-06,5.960006266832351685e-03,9.799204468727111816e-01,5.122520960867404938e-03,1.120493630878627300e-03,1.094010294764302671e-04,3.805723390541970730e-04,1.005852318485267460e-04,2.391071291640400887e-03
8.696981240063905716e-06,1.559478463605046272e-03,1.043792068958282471e-01,3.980880230665206909e-02,1.149179115600418299e-05,8.901352703105658293e-05,1.151886044681305066e-05,1.299746327276807278e-05,1.167940255254507065e-02,1.552154775708913803e-03,1.561089884489774704e-03,1.503307066741399467e-05,1.233505463460460305e-05,1.577131479280069470e-05,3.289657086133956909e-02,7.018239498138427734e-01,4.256933555006980896e-02,9.456975385546684265e-03,7.724065217189490795e-04,1.042899023741483688e-02,1.485715154558420181e-02,2.647776901721954346e-02
2.158449632361225667e-07,1.306332997046411037e-04,2.610847819596529007e-03,2.729090629145503044e-03,3.034826363546017092e-07,3.484930402919417247e-06,3.782284068165608915e-07,3.585720946830406319e-07,4.378627345431596041e-04,2.644610503921285272e-05,6.739141099387779832e-05,3.840150384348817170e-07,2.893916359880677192e-07,4.467006817776564276e-07,7.520242594182491302e-03,9.778032302856445312e-01,2.339867874979972839e-03,1.220143749378621578e-03,6.032187593518756330e-05,6.530133541673421860e-04,5.886181606911122799e-04,3.806471126154065132e-03
6.318108717096038163e-06,6.128220353275537491e-03,5.593610182404518127e-02,2.641876637935638428e-01,9.693122592580039054e-06,1.149766394519247115e-04,1.076105490938061848e-05,8.767117833485826850e-06,9.763224050402641296e-03,1.062326249666512012e-03,1.766848145052790642e-03,1.022164633468491957e-05,1.144440466305240989e-05,1.206112392537761480e-05,5.484528094530105591e-02,3.860796689987182617e-01,5.398388952016830444e-02,4.193629696965217590e-02,2.849592128768563271e-03,2.083463594317436218e-02,5.377670377492904663e-02,4.666528105735778809e-02
9.458090062253177166e-06,1.555186696350574493e-03,4.382898565381765366e-03,1.015988551080226898e-02,8.268822057289071381e-06,1.014298177324235439e-04,1.046665602189023048e-05,1.081881782738491893e-05,3.796249162405729294e-03,5.400767549872398376e-04,3.835838288068771362e-04,1.555767448735423386e-05,8.837206223688554019e-06,1.228673954756231979e-05,1.249999552965164185e-02,9.109312891960144043e-01,2.667948976159095764e-02,1.638039015233516693e-03,6.093530100770294666e-04,4.428728483617305756e-03,3.547822823747992516e-03,1.867020688951015472e-02
