6.220000000000000000e+02,8.000000000000000000e+01,1.130000000000000000e+02,4.900000000000000000e+01,1.000000000000000000e+00,5.800000000000000000e+01,1.220000000000000000e+02,2.400000000000000000e+01,1.540000000000000000e+02,4.100000000000000000e+01,1.900000000000000000e+02,9.800000000000000000e+01,3.110000000000000000e+02,1.136000000000000000e+03,0.000000000000000000e+00
1.170000000000000000e+02,7.900000000000000000e+01,2.700000000000000000e+01,3.200000000000000000e+01,9.400000000000000000e+01,2.600000000000000000e+01,1.000000000000000000e+01,1.300000000000000000e+01,6.100000000000000000e+01,2.800000000000000000e+01,1.300000000000000000e+01,5.600000000000000000e+01,6.400000000000000000e+01,1.560000000000000000e+02,1.200000000000000000e+01
